opportunity_id,sales_agent,product,account,deal_outcome,engage_date,close_date,deal_duration,deal_duration_bucket_month,close_value,price_adjustment_pct
D3HUUVPL,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-09-24,2017-12-04,71,3-4,5255.0,0.09002281684297864
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,2017-09-24,2017-10-04,10,0-1,0.0,0.0
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-24,2017-10-03,9,0-1,5144.0,-0.06165632980663991
UX0H8B3W,Donn Cantrell,GTX Plus Pro,Donware,Lost,2017-09-24,2017-11-16,53,2,0.0,0.0
VM0A3057,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-09-24,2017-10-03,9,0-1,5527.0,0.008208682962422473
DX9CCI9C,Kary Hendrixson,MG Advanced,Nam-zim,Lost,2017-09-24,2017-12-19,86,3-4,0.0,0.0
8SE1W979,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-09-24,2017-10-02,8,0-1,0.0,0.0
L6AOARQ9,Lajuana Vencill,GTX Basic,Dambase,Won,2017-09-24,2017-12-21,88,3-4,452.0,-0.1781818181818182
I83GQQHA,Markita Hansen,MG Advanced,Kan-code,Lost,2017-09-24,2017-10-05,11,0-1,0.0,0.0
10984DDU,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-09-24,2017-12-28,95,3-4,7300.0,0.33163079168186793
JQVW0KJV,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-09-24,2017-11-09,46,2,0.0,0.0
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,2017-09-24,2017-11-26,63,3-4,5196.0,-0.05217074060561839
TRET6F45,Vicki Laflamme,GTX Plus Pro,Faxquote,Won,2017-09-24,2017-12-26,93,3-4,5624.0,0.025902955125866472
8DDC9RLE,Vicki Laflamme,MG Advanced,J-Texon,Won,2017-09-24,2017-12-15,82,3-4,4110.0,0.21131741821396993
TFGYLK6C,Anna Snelling,GTX Basic,Inity,Lost,2017-09-25,2017-10-04,9,0-1,0.0,0.0
4YXXI2OI,Anna Snelling,MG Special,Codehow,Won,2017-09-25,2017-12-18,84,3-4,53.0,-0.03636363636363636
3C7A75LH,Cassey Cress,GTX Pro,Massive Dynamic,Won,2017-09-25,2017-09-27,2,0-1,5727.0,0.1879278158058494
02LUGFJS,Cassey Cress,GTX Pro,Plussunin,Won,2017-09-25,2017-09-28,3,0-1,4308.0,-0.10640945861854387
KPF0GREK,Cassey Cress,MG Advanced,Plussunin,Won,2017-09-25,2017-12-09,75,3-4,3329.0,-0.018862363689949896
HEG2JK9Y,Daniell Hammack,GTX Plus Basic,Kinnamplus,Lost,2017-09-25,2017-10-03,8,0-1,0.0,0.0
1ZCAL93A,Darcel Schlecht,GTX Plus Pro,Hottechi,Lost,2017-09-25,2017-10-04,9,0-1,0.0,0.0
5NW6HK74,Elease Gluck,MG Special,Doncon,Lost,2017-09-25,2017-10-04,9,0-1,0.0,0.0
7WFASDCZ,Jonathan Berthelot,GTX Basic,Gogozoom,Lost,2017-09-25,2017-10-03,8,0-1,0.0,0.0
7XNX75LI,Jonathan Berthelot,GTX Plus Pro,Dontechi,Lost,2017-09-25,2017-12-08,74,3-4,0.0,0.0
RAUWH0GP,Kami Bicknell,GTX Plus Pro,Labdrill,Won,2017-09-25,2017-11-27,63,3-4,6105.0,0.11364465523531558
I86I0TJG,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-09-25,2017-11-13,49,2,549.0,-0.0018181818181818182
TFW3KAYZ,Kary Hendrixson,GTX Pro,Doncon,Won,2017-09-25,2017-11-12,48,2,4828.0,0.001451980916822236
9NH8ACMQ,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-04,9,0-1,0.0,0.0
86KARIC1,Maureen Marcano,GTX Basic,Y-corporation,Lost,2017-09-25,2017-10-03,8,0-1,0.0,0.0
N2SLAOZR,Moses Frase,GTX Basic,Finhigh,Lost,2017-09-25,2017-10-04,9,0-1,0.0,0.0
02TUKBP3,Moses Frase,MG Special,Zumgoity,Lost,2017-09-25,2017-11-30,66,3-4,0.0,0.0
KU0YOR3J,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-25,2017-10-04,9,0-1,1189.0,0.08485401459854014
BRGJCWO1,Niesha Huffines,MG Special,Hottechi,Won,2017-09-25,2017-11-28,64,3-4,51.0,-0.07272727272727272
IEIZU3TY,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-25,2017-12-24,90,3-4,0.0,0.0
35KZ6QTP,Rosalina Dieter,MG Advanced,Xx-holding,Lost,2017-09-25,2017-10-03,8,0-1,0.0,0.0
V5ZP09PO,Versie Hillebrand,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-03,8,0-1,0.0,0.0
VKB9RFJT,Versie Hillebrand,MG Special,Condax,Won,2017-09-25,2017-11-20,56,2,55.0,0.0
Y9HHGGOQ,Versie Hillebrand,MG Special,Dambase,Won,2017-09-25,2017-10-04,9,0-1,53.0,-0.03636363636363636
H3AEZ2BZ,Vicki Laflamme,MG Special,Plusstrip,Lost,2017-09-25,2017-10-05,10,0-1,0.0,0.0
LUXAXNBV,Wilburn Farren,GTX Plus Pro,Donquadtech,Won,2017-09-25,2017-12-09,75,3-4,5960.0,0.08719445457862095
0XBMBVFP,Zane Levy,MG Advanced,Groovestreet,Won,2017-09-25,2017-10-04,9,0-1,3438.0,0.013262599469496022
8KIMVD15,Anna Snelling,MG Special,Cancity,Lost,2017-09-26,2017-10-06,10,0-1,0.0,0.0
Q06QD8ZW,Anna Snelling,MG Special,Globex Corporation,Won,2017-09-26,2017-11-03,38,2,54.0,-0.01818181818181818
0SD3OBQI,Boris Faz,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-06,41,2,0.0,0.0
YKZFQT7K,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-09-26,2017-10-05,9,0-1,0.0,0.0
I25J5M7W,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-09-26,2017-09-28,2,0-1,0.0,0.0
B2Z4BB5U,Cecily Lampkin,GTX Plus Pro,Toughzap,Lost,2017-09-26,2017-10-06,10,0-1,0.0,0.0
87ZXBDQS,Cecily Lampkin,MG Special,Isdom,Lost,2017-09-26,2017-10-07,11,0-1,0.0,0.0
3LYVAV6P,Cecily Lampkin,MG Special,Statholdings,Won,2017-09-26,2017-10-03,7,0-1,55.0,0.0
7I2O2ZCR,Corliss Cosme,GTX Plus Basic,Xx-zobam,Lost,2017-09-26,2017-11-19,54,2,0.0,0.0
SUX7JFN7,Daniell Hammack,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-19,54,2,0.0,0.0
5DL7R4C3,Darcel Schlecht,GTX Pro,Hottechi,Lost,2017-09-26,2017-10-03,7,0-1,0.0,0.0
61ON3Y6O,Darcel Schlecht,MG Special,Streethex,Lost,2017-09-26,2017-10-02,6,0-1,0.0,0.0
HOEKIDDI,Donn Cantrell,GTX Pro,Ganjaflex,Lost,2017-09-26,2017-11-13,48,2,0.0,0.0
10YLM9VF,Elease Gluck,GTX Pro,Sonron,Lost,2017-09-26,2017-10-09,13,0-1,0.0,0.0
LN0DF2XI,Elease Gluck,MG Special,Sonron,Won,2017-09-26,2017-11-27,62,3-4,48.0,-0.12727272727272726
ZNE0DAIF,Hayden Neloms,GTX Plus Basic,Hottechi,Lost,2017-09-26,2017-11-24,59,2,0.0,0.0
DTCHPCBB,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-26,2017-12-14,79,3-4,3553.0,0.04715590922487474
YID2GAED,James Ascencio,GTX Plus Pro,Xx-holding,Lost,2017-09-26,2017-10-04,8,0-1,0.0,0.0
QFKL9UK2,Kary Hendrixson,GTX Pro,J-Texon,Won,2017-09-26,2017-10-05,9,0-1,4727.0,-0.019498029454470028
MC3OSDV0,Kary Hendrixson,MG Special,Sunnamplex,Won,2017-09-26,2017-10-02,6,0-1,65.0,0.18181818181818182
C7DOYN5Y,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-26,2017-12-25,90,3-4,585.0,0.06363636363636363
K79T6VNV,Markita Hansen,MG Special,Plexzap,Lost,2017-09-26,2017-10-03,7,0-1,0.0,0.0
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,Domzoom,Lost,2017-09-26,2017-10-03,7,0-1,0.0,0.0
FZDD9758,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-09-26,2017-10-07,11,0-1,0.0,0.0
0SIFT5DE,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-09-26,2017-10-04,8,0-1,0.0,0.0
MZSCFJZS,Marty Freudenburg,GTX Plus Pro,Konmatfix,Won,2017-09-26,2017-10-07,11,0-1,5708.0,0.041225829989055086
D6X5T9D4,Maureen Marcano,MG Special,Hottechi,Lost,2017-09-26,2017-10-05,9,0-1,0.0,0.0
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,2017-09-26,2017-11-15,50,2,571.0,0.038181818181818185
SH0BSL0Z,Moses Frase,GTX Basic,Scottech,Won,2017-09-26,2017-12-24,89,3-4,619.0,0.12545454545454546
Q5E0NILP,Reed Clapper,MG Advanced,Donware,Won,2017-09-26,2017-10-03,7,0-1,2984.0,-0.12054229295608605
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,2017-09-26,2017-10-01,5,0-1,558.0,0.014545454545454545
76NU9866,Rosie Papadopoulos,MG Special,Condax,Won,2017-09-26,2017-12-02,67,3-4,57.0,0.03636363636363636
13O8NTOT,Violet Mclelland,MG Special,Initech,Won,2017-09-26,2017-11-30,65,3-4,61.0,0.10909090909090909
AS3IYIRO,Anna Snelling,GTX Basic,Hottechi,Won,2017-09-27,2017-12-26,90,3-4,543.0,-0.012727272727272728
L1WPBDZG,Boris Faz,GTX Pro,Zotware,Won,2017-09-27,2017-12-12,76,3-4,4125.0,-0.14436838830118232
QK98E62R,Cassey Cress,GTX Plus Pro,Ganjaflex,Won,2017-09-27,2017-12-29,93,3-4,5301.0,-0.033017147026632616
F9THW1PW,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-09-27,2017-10-05,8,0-1,495.0,-0.1
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,2017-09-27,2017-10-05,8,0-1,955.0,-0.12864963503649635
84SZ58S9,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-27,2017-10-04,7,0-1,1225.0,0.1177007299270073
Q5I9JWH7,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2017-09-27,2017-10-02,5,0-1,0.0,0.0
6BSKCQCX,Darcel Schlecht,GTX Basic,Conecom,Won,2017-09-27,2017-12-25,89,3-4,608.0,0.10545454545454545
UKQD4DPD,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-27,2017-11-13,47,2,4515.0,-0.06347230864965775
SI874ZK5,Donn Cantrell,GTX Pro,Silis,Lost,2017-09-27,2017-10-06,9,0-1,0.0,0.0
6XP6FVMN,Elease Gluck,MG Advanced,Green-Plus,Won,2017-09-27,2017-12-18,82,3-4,3772.0,0.11170055997642205
NDMEB0VG,Garret Kinder,MG Advanced,Kan-code,Lost,2017-09-27,2017-10-05,8,0-1,0.0,0.0
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,2017-09-27,2017-12-08,72,3-4,540.0,-0.01818181818181818
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,3,0-1,2800.0,-0.17477158856469202
I6UCM2J9,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-09-27,2017-10-05,8,0-1,3250.0,-0.0421455938697318
PT0I4XSM,Hayden Neloms,GTX Plus Basic,Plexzap,Won,2017-09-27,2017-10-07,10,0-1,1232.0,0.12408759124087591
X718EF6Y,Hayden Neloms,MG Advanced,Hatfan,Won,2017-09-27,2017-10-04,7,0-1,2811.0,-0.17152961980548187
VUAFV8SS,James Ascencio,GTX Plus Basic,Lexiqvolax,Won,2017-09-27,2017-12-07,71,3-4,1178.0,0.07481751824817519
SXPV3WCV,Jonathan Berthelot,GTX Pro,Treequote,Won,2017-09-27,2017-12-22,86,3-4,4869.0,0.009956440572495333
9PH1EWCH,Kami Bicknell,MG Advanced,Cheers,Lost,2017-09-27,2017-12-03,67,3-4,0.0,0.0
THPCTGNI,Lajuana Vencill,GTX Plus Pro,Inity,Lost,2017-09-27,2017-10-02,5,0-1,0.0,0.0
XR4PPDOB,Lajuana Vencill,GTX Basic,Condax,Won,2017-09-27,2017-12-18,82,3-4,507.0,-0.07818181818181819
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,2017-09-27,2017-10-06,9,0-1,3681.0,0.08488063660477453
Q25T8PKX,Markita Hansen,GTX Plus Basic,Doncon,Lost,2017-09-27,2017-10-01,4,0-1,0.0,0.0
V86S5LWV,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-27,2017-10-02,5,0-1,0.0,0.0
K8Y7CK9T,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-09-27,2017-10-05,8,0-1,5280.0,-0.03684786574242977
ADS3CQ4B,Rosalina Dieter,MG Special,Finjob,Won,2017-09-27,2017-11-27,61,3-4,50.0,-0.09090909090909091
9UBU6UW4,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Won,2017-09-27,2017-09-29,2,0-1,59.0,0.07272727272727272
ZP9HW0LH,Vicki Laflamme,MG Advanced,Kan-code,Won,2017-09-27,2017-10-03,6,0-1,3794.0,0.11818449749484232
WV41OJHX,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-09-27,2017-10-03,6,0-1,3786.0,0.11582670203359859
FTUJY4FP,Cassey Cress,GTX Plus Basic,Condax,Lost,2017-09-28,2017-10-07,9,0-1,0.0,0.0
ORBIW519,Donn Cantrell,MG Advanced,Plussunin,Lost,2017-09-28,2017-12-19,82,3-4,0.0,0.0
369V78M2,Donn Cantrell,GTX Pro,Mathtouch,Won,2017-09-28,2017-10-07,9,0-1,5553.0,0.15183571873055382
792JYPG1,Donn Cantrell,MG Advanced,Konex,Won,2017-09-28,2017-10-08,10,0-1,3557.0,0.04833480695549661
Y6Q7Z0SO,Elease Gluck,MG Special,Green-Plus,Won,2017-09-28,2017-10-08,10,0-1,63.0,0.14545454545454545
9IM813OI,Gladys Colclough,GTX Basic,Conecom,Lost,2017-09-28,2017-11-11,44,2,0.0,0.0
GXY3QZ2V,Lajuana Vencill,MG Advanced,Scottech,Won,2017-09-28,2017-10-06,8,0-1,3704.0,0.09165929855585028
IVX52FRZ,Marty Freudenburg,GTX Plus Basic,Gogozoom,Lost,2017-09-28,2017-11-03,36,2,0.0,0.0
2CN1G52G,Marty Freudenburg,MG Advanced,Hottechi,Lost,2017-09-28,2017-10-03,5,0-1,0.0,0.0
OR0PEAIV,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-09-28,2017-11-30,63,3-4,1133.0,0.03375912408759124
EGOU8GB1,Maureen Marcano,GTX Plus Basic,Konex,Won,2017-09-28,2017-12-09,72,3-4,1292.0,0.17883211678832117
IIKN6Q8E,Rosalina Dieter,MG Advanced,Plusstrip,Won,2017-09-28,2017-12-04,67,3-4,3278.0,-0.03389330975537872
VTX8GPN8,Versie Hillebrand,MG Special,Codehow,Won,2017-09-28,2017-10-05,7,0-1,55.0,0.0
DVGY4X7E,Vicki Laflamme,GTX Basic,Finjob,Won,2017-09-28,2017-12-23,86,3-4,498.0,-0.09454545454545454
W9LAIASV,Vicki Laflamme,MG Special,Sunnamplex,Won,2017-09-28,2017-12-30,93,3-4,55.0,0.0
1JFYPP8R,Zane Levy,GTX Basic,Cheers,Won,2017-09-28,2017-10-05,7,0-1,571.0,0.038181818181818185
A62JDGQK,Daniell Hammack,GTX Pro,Bubba Gump,Won,2017-09-29,2017-10-05,6,0-1,4942.0,0.025098527276498653
K25Z2KKH,Darcel Schlecht,GTX Plus Basic,Streethex,Lost,2017-09-29,2017-10-05,6,0-1,0.0,0.0
U3F5X6BB,Donn Cantrell,MG Special,Bioplex,Lost,2017-09-29,2017-12-07,69,3-4,0.0,0.0
VJD27D8U,Elease Gluck,GTX Pro,Singletechno,Won,2017-09-29,2017-10-01,2,0-1,5340.0,0.10765401369010578
9TMPRT6R,Garret Kinder,GTX Basic,Vehement Capital Partners,Lost,2017-09-29,2017-10-03,4,0-1,0.0,0.0
CE81S7UN,Garret Kinder,MG Advanced,Zotware,Lost,2017-09-29,2017-10-08,9,0-1,0.0,0.0
LEPH90QI,Gladys Colclough,GTX Plus Pro,Isdom,Won,2017-09-29,2017-10-09,10,0-1,5689.0,0.03775994162714338
X1QNN2DG,James Ascencio,GTX Basic,Rantouch,Lost,2017-09-29,2017-10-08,9,0-1,0.0,0.0
J8G6HTCM,James Ascencio,MG Special,Lexiqvolax,Lost,2017-09-29,2017-10-11,12,0-1,0.0,0.0
94P229FH,Lajuana Vencill,MG Special,Dontechi,Won,2017-09-29,2017-12-30,92,3-4,52.0,-0.05454545454545454
Q6F9JWTY,Lajuana Vencill,MG Advanced,Rangreen,Won,2017-09-29,2017-12-10,72,3-4,3131.0,-0.07721780135573239
75JW1GRR,Markita Hansen,GTX Plus Basic,Konex,Lost,2017-09-29,2017-10-09,10,0-1,0.0,0.0
P7X2J5DO,Markita Hansen,GTX Plus Pro,Singletechno,Lost,2017-09-29,2017-10-06,7,0-1,0.0,0.0
LKBDKJLM,Markita Hansen,MG Special,Blackzim,Lost,2017-09-29,2017-11-27,59,2,0.0,0.0
9OT0018Y,Markita Hansen,MG Advanced,Goodsilron,Lost,2017-09-29,2017-10-10,11,0-1,0.0,0.0
I6RH33SU,Marty Freudenburg,MG Advanced,Toughzap,Won,2017-09-29,2017-10-05,6,0-1,3957.0,0.16622458001768348
STCU1IXE,Niesha Huffines,GTX Basic,Treequote,Won,2017-09-29,2017-12-30,92,3-4,523.0,-0.04909090909090909
E3CR358L,Niesha Huffines,GTX Plus Basic,Treequote,Won,2017-09-29,2017-12-21,83,3-4,1156.0,0.05474452554744526
BTOD096J,Reed Clapper,GTX Pro,Bubba Gump,Lost,2017-09-29,2017-10-06,7,0-1,0.0,0.0
1B2WYHTY,Rosalina Dieter,MG Advanced,Plexzap,Won,2017-09-29,2017-11-30,62,3-4,3509.0,0.03418803418803419
LB5622YN,Versie Hillebrand,MG Special,Hottechi,Lost,2017-09-29,2017-10-08,9,0-1,0.0,0.0
HIX9V4W1,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-09-29,2017-10-03,4,0-1,0.0,0.0
XQ6FMG3L,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-09-29,2017-10-06,7,0-1,0.0,0.0
W40IER4O,Vicki Laflamme,MG Special,Sonron,Won,2017-09-29,2017-12-08,70,3-4,59.0,0.07272727272727272
88PIK8A6,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-09-29,2017-10-08,9,0-1,0.0,0.0
6K31TYOR,Zane Levy,GTX Basic,J-Texon,Won,2017-09-29,2017-10-05,6,0-1,502.0,-0.08727272727272728
H29XGJ5H,Anna Snelling,GTX Basic,Rangreen,Lost,2017-09-30,2017-12-04,65,3-4,0.0,0.0
FSBZ3KOY,Anna Snelling,GTX Plus Pro,Toughzap,Lost,2017-09-30,2017-10-01,1,0-1,0.0,0.0
T4SSD24J,Boris Faz,GTX Basic,Silis,Won,2017-09-30,2017-12-05,66,3-4,541.0,-0.016363636363636365
ZDB6D35R,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2017-09-30,2017-12-19,80,3-4,5026.0,-0.08318132068588106
8RVTZBQO,Cecily Lampkin,MG Advanced,Dontechi,Won,2017-09-30,2017-10-10,10,0-1,3148.0,-0.07220748600058945
CMM4A6NJ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-09-30,2017-10-06,6,0-1,0.0,0.0
7PMUB7T4,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-09-30,2017-10-12,12,0-1,0.0,0.0
KTHAX2XV,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-09-30,2017-10-05,5,0-1,0.0,0.0
IHOTG9ZQ,Darcel Schlecht,MG Advanced,Rundofase,Won,2017-09-30,2017-10-09,9,0-1,3006.0,-0.11405835543766578
O2BF1KAT,Garret Kinder,MG Special,Mathtouch,Lost,2017-09-30,2017-12-19,80,3-4,0.0,0.0
12HOWQMI,Garret Kinder,GTX Pro,Kan-code,Won,2017-09-30,2017-10-07,7,0-1,5203.0,0.07923667288944203
CXY4CXX1,Gladys Colclough,MG Special,Condax,Lost,2017-09-30,2017-10-07,7,0-1,0.0,0.0
IIOVCSHC,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-09-30,2017-12-10,71,3-4,2927.0,-0.1373415856174477
3E09X4S2,Kary Hendrixson,GTX Basic,Rantouch,Lost,2017-09-30,2017-10-08,8,0-1,0.0,0.0
6BATTRKM,Lajuana Vencill,GTX Basic,Finhigh,Lost,2017-09-30,2017-10-07,7,0-1,0.0,0.0
GCWTH2MD,Lajuana Vencill,MG Advanced,Isdom,Lost,2017-09-30,2017-12-20,81,3-4,0.0,0.0
C563WHG1,Lajuana Vencill,GTX Plus Pro,Betatech,Won,2017-09-30,2017-10-11,11,0-1,6156.0,0.12294782925939438
D9WBSJRC,Marty Freudenburg,GTX Pro,Warephase,Won,2017-09-30,2017-10-09,9,0-1,5007.0,0.038581207218419414
X8P0Q1EU,Maureen Marcano,MG Special,Scotfind,Won,2017-09-30,2017-12-06,67,3-4,59.0,0.07272727272727272
PBGB323I,Moses Frase,GTX Basic,Cancity,Won,2017-09-30,2017-10-07,7,0-1,549.0,-0.0018181818181818182
V5THS9V8,Niesha Huffines,GTX Plus Basic,Isdom,Won,2017-09-30,2017-11-27,58,2,1117.0,0.01916058394160584
579RHB6S,Versie Hillebrand,MG Special,Stanredtax,Won,2017-09-30,2017-10-08,8,0-1,57.0,0.03636363636363636
9HWUTUXQ,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-09-30,2017-10-09,9,0-1,0.0,0.0
T58F1T8V,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-09-30,2017-10-08,8,0-1,0.0,0.0
U3UT9B1U,Violet Mclelland,MG Special,Silis,Won,2017-09-30,2017-12-24,85,3-4,55.0,0.0
HY7D36UC,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-09-30,2017-12-22,83,3-4,63.0,0.14545454545454545
9YVTJF6C,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-09-30,2017-10-08,8,0-1,1108.0,0.010948905109489052
JGZVNKMT,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-09-30,2017-12-10,71,3-4,944.0,-0.1386861313868613
5B3BKUMD,Anna Snelling,GTX Basic,Finhigh,Lost,2017-10-01,2017-10-11,10,0-1,0.0,0.0
MGHWZSN2,Boris Faz,MG Advanced,The New York Inquirer,Lost,2017-10-01,2017-10-06,5,0-1,0.0,0.0
84N2YHUB,Cassey Cress,GTX Basic,Konex,Lost,2017-10-01,2017-12-01,61,3-4,0.0,0.0
IFVL4WL5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,2017-10-01,2017-12-10,70,3-4,3704.0,-0.3243341846041591
8EPT4HEV,Corliss Cosme,GTX Plus Pro,Konex,Lost,2017-10-01,2017-10-07,6,0-1,0.0,0.0
HZNNKQ0T,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-10-01,2017-10-03,2,0-1,1076.0,-0.01824817518248175
Z6ETLZQU,Corliss Cosme,GTX Plus Pro,Mathtouch,Won,2017-10-01,2017-12-18,78,3-4,5528.0,0.008391098139365194
7MSQSYWR,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-10-01,2017-10-10,9,0-1,0.0,0.0
5VJIXV02,Daniell Hammack,GTX Pro,Yearin,Lost,2017-10-01,2017-12-01,61,3-4,0.0,0.0
G23RCHB6,Darcel Schlecht,GTX Pro,Rundofase,Lost,2017-10-01,2017-10-08,7,0-1,0.0,0.0
RMFG5C6C,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-10-01,2017-10-09,8,0-1,4594.0,-0.04708566687409251
U2JOATN3,Darcel Schlecht,GTX Pro,Scottech,Won,2017-10-01,2017-12-06,66,3-4,6166.0,0.27898776187512964
JGZ3F67I,Donn Cantrell,GTX Basic,Kinnamplus,Lost,2017-10-01,2017-10-07,6,0-1,0.0,0.0
FHCSKQ4K,Donn Cantrell,GTX Plus Pro,Bluth Company,Won,2017-10-01,2017-12-30,90,3-4,5270.0,-0.03867201751185698
TU58PHME,Garret Kinder,GTX Plus Pro,Sumace,Lost,2017-10-01,2017-11-17,47,2,0.0,0.0
9ZVX7NVU,Hayden Neloms,GTX Plus Basic,Xx-holding,Lost,2017-10-01,2017-10-08,7,0-1,0.0,0.0
I4OJHXIN,Hayden Neloms,MG Advanced,Cheers,Won,2017-10-01,2017-10-05,4,0-1,3169.0,-0.06601827291482464
NE300YJ0,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-01,2017-11-24,54,2,571.0,0.038181818181818185
TYLSS719,Kami Bicknell,GTX Basic,Goodsilron,Lost,2017-10-01,2017-12-03,63,3-4,0.0,0.0
M3SQPUB1,Kami Bicknell,GTX Plus Pro,Green-Plus,Won,2017-10-01,2017-10-13,12,0-1,6304.0,0.1499452754469172
PEIZDYXE,Markita Hansen,GTX Basic,Cheers,Lost,2017-10-01,2017-10-02,1,0-1,0.0,0.0
HGG0EZ00,Markita Hansen,GTX Pro,Groovestreet,Lost,2017-10-01,2017-10-05,4,0-1,0.0,0.0
XRRMX8K6,Marty Freudenburg,GTX Basic,Statholdings,Lost,2017-10-01,2017-10-12,11,0-1,0.0,0.0
BJLJV8XE,Marty Freudenburg,GTX Pro,Condax,Won,2017-10-01,2017-12-15,75,3-4,4578.0,-0.05040448039825762
AQH7ORZZ,Reed Clapper,MG Special,Bluth Company,Won,2017-10-01,2017-12-18,78,3-4,62.0,0.12727272727272726
GLG1IOHT,Rosalina Dieter,MG Special,J-Texon,Won,2017-10-01,2017-10-08,7,0-1,51.0,-0.07272727272727272
89MUGU6K,Rosie Papadopoulos,GTX Pro,Bluth Company,Won,2017-10-01,2017-11-30,60,2,4881.0,0.012445550715619166
F5OETS8V,Vicki Laflamme,GTX Basic,Golddex,Won,2017-10-01,2017-12-18,78,3-4,544.0,-0.01090909090909091
CU7KT53A,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-10-01,2017-12-16,76,3-4,2941.0,-0.13321544356027115
0BYU67KG,Wilburn Farren,MG Advanced,Ganjaflex,Lost,2017-10-01,2017-12-13,73,3-4,0.0,0.0
SLXPTSGS,Wilburn Farren,MG Special,Condax,Won,2017-10-01,2017-10-11,10,0-1,44.0,-0.2
FZGGKS2D,Zane Levy,GTX Plus Pro,Doncon,Won,2017-10-01,2017-12-23,83,3-4,4910.0,-0.10434148121123678
6HDTZCCM,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-10-02,2017-10-14,12,0-1,0.0,0.0
XUEHL04Z,Boris Faz,GTX Plus Basic,Konex,Lost,2017-10-02,2017-10-04,2,0-1,0.0,0.0
CTZ5I5R5,Cassey Cress,GTX Plus Pro,Bioplex,Won,2017-10-02,2017-12-05,64,3-4,5469.0,-0.0023713973002553812
988QUSNK,Cecily Lampkin,MG Advanced,Scottech,Lost,2017-10-02,2017-10-03,1,0-1,0.0,0.0
2P0VIX4N,Cecily Lampkin,MG Advanced,Treequote,Lost,2017-10-02,2017-12-20,79,3-4,0.0,0.0
TAPH7KQO,Cecily Lampkin,GTX Basic,Zumgoity,Won,2017-10-02,2017-12-07,66,3-4,568.0,0.03272727272727273
